id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,poblacion_total,renta_media_hogar,alquiler_medio_mes,tiene_gran_recinto,total_vut
20491478,Cozy room center of Madrid/Habitación privada,4494827,Armonio,Chamberí,Trafalgar,40.4378,-3.70019,Private room,34.0,2,35,2020-12-20,0.8,1,6,141522,65174,998.75,0,60
20493096,"Double room in Chueca, with private bathroom F 06",107335103,Daniel,Centro,Universidad,40.42265,-3.70196,Private room,35.0,1,196,2021-04-02,4.41,66,103,141800,44958,825.0,1,218
20498161,Lavapiés room en el centro histórico de Madrid,4544482,Laura,Centro,Embajadores,40.41171,-3.7,Private room,45.0,2,64,2019-08-11,1.77,1,0,141800,44958,825.0,1,218
20509156,Cozy room at 15-20 min. from the center (by metro),108518306,Maria,Ciudad Lineal,Pueblo Nuevo,40.43146,-3.64209,Private room,18.0,1,314,2020-11-22,7.08,1,0,230334,46937,735.75,0,133
20510685,Habitación individual en barrio Simancas de Madrid,26066432,Blanca,San Blas - Canillejas,Simancas,40.43078,-3.62508,Private room,22.0,2,2,2017-10-20,0.05,1,0,168526,44468,735.0,1,18
20513187,"Double room in Chueca, with private bathroom F 04",132022481,Jorge,Centro,Justicia,40.42424,-3.70015,Private room,35.0,1,228,2021-03-29,5.15,35,103,141800,44958,825.0,1,218
20516130,LUXURY ROOMS IN THE CENTER OF MADRID,145927008,Nikolana Y Jose,Centro,Palacio,40.40936,-3.71077,Private room,53.0,1,7,2018-06-02,0.16,6,0,141800,44958,825.0,1,218
20516221,luz de Madrid,146471967,Ana,Centro,Universidad,40.42395,-3.70705,Entire home/apt,71.0,2,18,2019-05-26,0.41,1,0,141800,44958,825.0,1,218
20516489,Habitación luminosa piso nuev/bright room new flat,7858753,Carlos,Tetuán,Bellas Vistas,40.4508,-3.7073,Private room,28.0,20,2,2018-04-13,0.05,2,0,167776,45762,756.23,0,177
20516564,"Nice spacious flat,clean with 2bathrooms & balcony",66678110,Imen,Chamberí,Almagro,40.42863,-3.69001,Entire home/apt,50.0,2,1,2017-08-24,0.02,1,0,141522,65174,998.75,0,60
20520511,Heima Homes Puerta del  Sol - Plaza Santa Ana,23603298,HeimaHomes,Centro,Cortes,40.41467,-3.69931,Entire home/apt,290.0,1,102,2021-04-11,2.31,19,347,141800,44958,825.0,1,218
20529765,Casa pequeña pero acogedora,146578918,David,Latina,Puerta del Angel,40.40929,-3.7369,Private room,30.0,1,0,,0.0,1,0,251139,38078,651.95,0,68
20534522,"CLEAN, PRIVATE AND SAFE APARTMENT IN THE CENTER",37021103,Otro Lugar,Centro,Embajadores,40.41104,-3.70828,Entire home/apt,72.0,2,120,2020-03-17,2.74,2,178,141800,44958,825.0,1,218
20536260,Habitación  amplia y cómoda con baño privado.,9699487,Gabriela,Salamanca,Lista,40.43539,-3.67703,Private room,36.0,1,70,2021-04-02,2.22,2,320,147256,69147,969.21,0,79
20542189,CASA ARRIETA,20597678,Daniel,Centro,Palacio,40.41782,-3.70965,Entire home/apt,106.0,1,94,2020-04-05,2.17,2,37,141800,44958,825.0,1,218
20547357,Apart. Wifi Madrid Centro-Gran Via,20437708,Ramón,Centro,Justicia,40.42761,-3.70163,Entire home/apt,35.0,2,202,2021-02-15,4.59,2,75,141800,44958,825.0,1,218
20550523,room in Madrid center,4956262,Tiago,Centro,Sol,40.41707,-3.70689,Private room,50.0,1,6,2018-07-14,0.14,1,0,141800,44958,825.0,1,218
20556344,Room for 2 behind plaza Mayor,40709654,Vladimir,Centro,Sol,40.41456,-3.70795,Private room,25.0,2,6,2018-08-23,0.14,6,0,141800,44958,825.0,1,218
20560468,Great double room 10 min from the airport/Ifema 7E,23441165,Andrea,Hortaleza,Canillas,40.45856,-3.65377,Private room,22.0,1,182,2021-03-01,4.1,26,363,209178,61472,896.61,1,28
20561727,Acogedor apartamento en pleno centro de Madrid,40620794,Carmen,Centro,Cortes,40.41432,-3.70154,Entire home/apt,225.0,2,54,2020-03-08,1.25,3,253,141800,44958,825.0,1,218
20563774,Estudio precioso en el corazón de Lavapiés,128843761,Isabella,Centro,Embajadores,40.41214,-3.70151,Entire home/apt,56.0,2,1,2017-09-03,0.02,1,0,141800,44958,825.0,1,218
20563987,Spacious and Comfortable Apartment in Madrid,146871714,Maria Ecomo,Latina,Puerta del Angel,40.41342,-3.73185,Entire home/apt,72.0,4,13,2018-06-15,0.3,1,0,251139,38078,651.95,0,68
20564589,Fernando VI 10,6509657,Fernando,Centro,Justicia,40.42547,-3.69517,Entire home/apt,150.0,1,0,,0.0,1,0,141800,44958,825.0,1,218
20566021,Encantador piso de 50 m2 en el centro de Madrid,7818068,Cristina,Carabanchel,San Isidro,40.39741,-3.71915,Entire home/apt,53.0,4,53,2020-03-09,1.23,1,239,278090,36350,650.0,0,85
20568286,New apartment in trendy Malasaña area,38709658,Maria,Centro,Justicia,40.42293,-3.69975,Entire home/apt,65.0,1,50,2020-01-19,1.13,1,41,141800,44958,825.0,1,218
20575455,"PRIVATE LUXURY ROOM, CALATRAVA 6 (1)",145927008,Nikolana Y Jose,Centro,Palacio,40.40933,-3.71086,Private room,60.0,1,4,2018-01-25,0.09,6,91,141800,44958,825.0,1,218
20575616,B&B close to Retiro Park (1 room),12572179,Ester,Retiro,Estrella,40.40921,-3.66928,Private room,16.0,1,5,2017-11-25,0.11,1,0,118863,64787,950.0,0,40
20575667,"PRIVATE LUXURY ROOM, CALATRAVA 6 (2)",145927008,Nikolana Y Jose,Centro,Palacio,40.40932,-3.7108,Private room,50.0,1,6,2019-02-04,0.14,6,91,141800,44958,825.0,1,218
20575760,"PRIVATE LUXURY ROOM, CALATRAVA 6 (3)",145927008,Nikolana Y Jose,Centro,Palacio,40.40933,-3.71082,Private room,50.0,1,3,2019-02-03,0.07,6,0,141800,44958,825.0,1,218
20575821,"PRIVATE LUXURY ROOM, CALATRAVA 6 (4)",145927008,Nikolana Y Jose,Centro,Palacio,40.40935,-3.71084,Private room,50.0,1,4,2019-02-04,0.09,6,91,141800,44958,825.0,1,218
20576514,Fantástica habitación privada y bien comunicada,132433964,Adrián,Puente de Vallecas,Palomeras Sureste,40.38467,-3.64724,Private room,15.0,1,0,,0.0,1,0,257924,32666,600.01,0,79
20577525,Great double room 10 min from the airport/Ifema 8O,23441165,Andrea,Hortaleza,Piovera,40.45679,-3.6518,Private room,19.0,1,331,2021-03-28,7.48,26,365,209178,61472,896.61,1,28
20577575,"3-bedroom duplex, great views, Reina Sofia, AC",37291567,Luis,Centro,Embajadores,40.40884,-3.69675,Entire home/apt,270.0,2,18,2019-07-22,0.43,20,13,141800,44958,825.0,1,218
20577647,Great double room 10 min from the airport/Ifema,23441165,Andrea,Hortaleza,Piovera,40.45648,-3.65243,Private room,15.0,1,413,2021-04-11,9.32,26,361,209178,61472,896.61,1,28
20579404,Estudio de diseño Recoletos,76121513,Cristina,Salamanca,Castellana,40.42974,-3.68391,Entire home/apt,69.0,2,14,2021-04-06,0.32,1,363,147256,69147,969.21,0,79
20579678,"Cozy flat Madrid, 160 sq.m 4 BD 2 BR  14 people",20437430,Luis,Centro,Embajadores,40.41216,-3.70238,Entire home/apt,182.0,3,121,2021-01-10,2.76,20,182,141800,44958,825.0,1,218
20579951,Beautiful refurbished entire place Madrid downtown,75955860,Luis,Centro,Cortes,40.41576,-3.69717,Entire home/apt,160.0,2,13,2020-03-01,0.68,1,165,141800,44958,825.0,1,218
20583855,COZY-DELUXE APARTMENT MADRID CITY CENTRE,146759457,Desconocido,Centro,Palacio,40.41868,-3.70892,Entire home/apt,85.0,2,63,2020-03-08,1.44,1,364,141800,44958,825.0,1,218
20585866,Bright Penthouse in the heart of the city,99520238,Birgitta,Centro,Embajadores,40.40978,-3.6962,Entire home/apt,56.0,2,183,2020-03-13,4.19,1,302,141800,44958,825.0,1,218
20587871,"Private room MadridRio/Puente Toledo, shared flat",89126645,Tania,Carabanchel,San Isidro,40.39352,-3.72674,Private room,28.0,1,73,2021-03-04,1.67,1,364,278090,36350,650.0,0,85
20594614,Chueca Exclusive - MADFlats Collection,112373304,Daniel,Centro,Justicia,40.42341,-3.69956,Entire home/apt,167.0,1,5,2019-11-08,0.13,62,0,141800,44958,825.0,1,218
20594717,Sunny and cosy apartment in the centre of Madrid,22910358,Carlos,Centro,Embajadores,40.40976,-3.69982,Entire home/apt,71.0,2,164,2020-03-13,3.94,1,0,141800,44958,825.0,1,218
20595974,CITY CENTRE★NEW★SUPERB LOCATION★3BD-2BT★WIFI,9264506,Ignacio,Centro,Embajadores,40.40893,-3.69655,Entire home/apt,169.0,3,112,2021-02-24,2.54,1,233,141800,44958,825.0,1,218
20598895,Piso compartido con habitación privada,87717736,Raul,Fuencarral - El Pardo,El Goloso,40.50707,-3.69743,Private room,44.0,1,6,2019-08-29,0.14,1,0,256037,62385,894.61,0,52
20599691,Único y singular apartamento en Malasaña,2931421,Daniel,Centro,Universidad,40.4289,-3.70378,Entire home/apt,70.0,2,93,2020-03-08,2.12,5,3,141800,44958,825.0,1,218
20604416,Preciosa habitación compartida en Centro madrid•••,139789014,Mauricio,Centro,Universidad,40.42457,-3.70961,Shared room,15.0,3,28,2020-04-02,0.65,24,365,141800,44958,825.0,1,218
20604596,Preciosa habitación compartida en Centro madrid••,139789014,Mauricio,Centro,Universidad,40.42469,-3.70741,Shared room,17.0,3,23,2019-08-19,0.53,24,365,141800,44958,825.0,1,218
20604759,Preciosa habitación compartida Madrid Centro•,139789014,Mauricio,Centro,Universidad,40.42536,-3.70728,Shared room,17.0,3,21,2019-10-11,0.48,24,362,141800,44958,825.0,1,218
20604864,Preciosa habitación compartida Madrid Centro••••,139789014,Mauricio,Centro,Universidad,40.42395,-3.70785,Shared room,17.0,3,20,2019-09-30,0.46,24,365,141800,44958,825.0,1,218
20611109,Amd,99706846,Alex,Centro,Embajadores,40.40786,-3.69716,Shared room,35.0,1,0,,0.0,1,0,141800,44958,825.0,1,218
20611507,LOVELY  IMMACULATE  2 BR FLAT IN OLD MADRID,8132636,Carlos,Centro,Embajadores,40.40867,-3.70374,Entire home/apt,40.0,1,276,2021-03-29,6.29,2,83,141800,44958,825.0,1,218
20613316,Piso moderno y de lujo,147333139,Joaquin,Centro,Embajadores,40.40691,-3.70291,Private room,28.0,1,5,2017-09-24,0.11,2,364,141800,44958,825.0,1,218
20617899,Acogedor Apartamento cerca del Retiro.,36655351,Conchi,Retiro,Pacífico,40.40544,-3.67541,Entire home/apt,56.0,2,136,2021-04-02,3.23,3,121,118863,64787,950.0,0,40
20620197,habitacion privada y tranquila,145213051,Eric,Moratalaz,Fontarrón,40.39722,-3.64227,Private room,15.0,2,36,2020-02-16,0.82,2,0,94405,42823,703.4,0,16
20630277,Latina Apartment - Terra Homes,24439322,Terra,Centro,Palacio,40.41072,-3.71311,Entire home/apt,55.0,1,77,2020-03-01,1.76,5,0,141800,44958,825.0,1,218
20631534,"Coqueto y acogedor Estudio ""Gran Vía""",141341786,Isabel/Ruben,Centro,Universidad,40.42093,-3.70206,Entire home/apt,60.0,2,101,2020-03-11,2.31,1,0,141800,44958,825.0,1,218
20635529,"FC35 1ºA.Apartamento singular, con WIFI.",116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40.44597,-3.64445,Entire home/apt,66.0,7,11,2018-12-13,0.26,11,89,230334,46937,735.75,0,133
20639017,CipriHouse Centro Madrid. Triángulo de los Museos,12898424,Cipri,Centro,Embajadores,40.40701,-3.70078,Entire home/apt,85.0,3,9,2017-11-06,0.21,3,180,141800,44958,825.0,1,218
20643757,Home in Madrid,39960826,Lolita Borges,Arganzuela,Palos de Moguer,40.40325,-3.69039,Private room,70.0,2,28,2018-04-30,0.64,1,0,158550,52857,850.0,0,121
20644533,Simple rooom in the most central point of Madrid,70929474,Carlos,Centro,Cortes,40.41373,-3.7016,Private room,45.0,3,25,2020-02-26,0.57,3,0,141800,44958,825.0,1,218
20644854,Habitación con cama matrimonial en Puerta Toledo,78030988,Lio A,Arganzuela,Imperial,40.40669,-3.71415,Private room,30.0,4,1,2017-09-18,0.02,1,0,158550,52857,850.0,0,121
20649119,anuncio EL boalo con vistas,33899934,Sandra,Tetuán,Cuatro Caminos,40.45372,-3.69098,Entire home/apt,150.0,2,0,,0.0,1,179,167776,45762,756.23,0,177
20650116,Cozy and modern apartment well communicated,11766537,Marta,Salamanca,Fuente del Berro,40.42742,-3.66598,Entire home/apt,7777.0,2,42,2019-02-24,0.96,1,0,147256,69147,969.21,0,79
20650577,"Cozy flat Madrid, 2 BR, 1 BTHR, 6 pax, 65 sq.m",4190343,Ramon,Centro,Cortes,40.41469,-3.70013,Entire home/apt,68.0,4,182,2021-03-28,4.14,23,340,141800,44958,825.0,1,218
20658752,Cozy private room in Avenida America,2844146,Manuel,Salamanca,Guindalera,40.43876,-3.67339,Private room,35.0,2,53,2020-02-23,1.2,1,318,147256,69147,969.21,0,79
20663854,Heima Retiro Park - Ibiza,23603298,HeimaHomes,Retiro,Ibiza,40.41593,-3.67581,Entire home/apt,132.0,2,81,2020-09-25,1.85,19,344,118863,64787,950.0,0,40
20663949,A cozy room,147806949,Erica,Puente de Vallecas,Entrevías,40.38351,-3.66976,Private room,16.0,1,219,2020-03-08,4.96,2,0,257924,32666,600.01,0,79
20669149,HABITACION INDIVIDUAL SUNNY CHIC-,31681692,Rocio,Chamberí,Almagro,40.43703,-3.69225,Private room,35.0,5,3,2021-01-23,0.14,8,90,141522,65174,998.75,0,60
20670406,Welcome to the heart of Madrid!  WIFI,122824612,EuroAntillas,Centro,Justicia,40.4245,-3.69771,Entire home/apt,58.0,7,173,2021-04-11,3.97,1,117,141800,44958,825.0,1,218
20676873,Apartamento en el Corazón de Madrid,57231649,Monica,Centro,Palacio,40.40914,-3.71073,Entire home/apt,60.0,2,120,2020-03-12,2.74,2,105,141800,44958,825.0,1,218
20677597,Habitación doble junto a Atocha y estación de bus,5608538,Noe,Retiro,Adelfas,40.39877,-3.67092,Private room,30.0,2,31,2020-03-01,0.71,1,0,118863,64787,950.0,0,40
20680975,TRENDY PARISIENNE style appartment en el CENTRO,30949874,Guillermo,Centro,Justicia,40.42503,-3.69413,Entire home/apt,69.0,4,24,2021-02-23,0.56,1,0,141800,44958,825.0,1,218
20682061,"se alquila habitación individual, casa compartida",148006740,Victoria Mariana,Latina,Cármenes,40.39447,-3.73898,Private room,13.0,180,0,,0.0,1,362,251139,38078,651.95,0,68
20683915,ACOGEDOR APARTAMENTO CON PISCINA (de pago),148022884,Felix,Chamberí,Trafalgar,40.43503,-3.70356,Entire home/apt,69.0,3,37,2019-11-23,0.85,1,0,141522,65174,998.75,0,60
20688837,Comfortable and spacious apartment in downtown,40472125,Manuel,Arganzuela,Palos de Moguer,40.40177,-3.69133,Entire home/apt,65.0,2,3,2017-11-05,0.07,1,0,158550,52857,850.0,0,121
20689816,acogedor atico para dos en madrid rio,30368598,Indi,Carabanchel,Comillas,40.39242,-3.71158,Entire home/apt,39.0,3,9,2019-06-25,0.21,1,362,278090,36350,650.0,0,85
20690135,Spacious & Renewed 3BD - MALASAÑA,11233926,Gabriel,Centro,Universidad,40.42495,-3.70097,Entire home/apt,300.0,1,2,2019-06-03,0.05,3,365,141800,44958,825.0,1,218
20690853,ALQUILO PISO EN GLORIETA DE CADIZ,148079143,Mari Loli,Usera,Moscardó,40.38583,-3.716,Entire home/apt,118.0,90,0,,0.0,1,271,152937,34651,645.09,0,48
20691543,DOWNTOWN DESIGN APARTMENT WITH PATIO,4615520,Mahdrid Apartments,Centro,Palacio,40.40996,-3.71075,Entire home/apt,70.0,3,153,2021-03-19,3.47,25,156,141800,44958,825.0,1,218
20694997,Habitación acogedora en El Centro de Madrid,103602854,Cristal,Centro,Palacio,40.40989,-3.71086,Private room,30.0,1,3,2017-10-09,0.07,1,0,141800,44958,825.0,1,218
20697572,Apartamento entero en Malasaña .,129319090,Eduardo,Centro,Justicia,40.42508,-3.70028,Entire home/apt,140.0,1,97,2020-03-06,2.35,1,90,141800,44958,825.0,1,218
20700087,Habitación en Barajas. Aeropuerto + Feria Madrid,69163533,Vincenzo,Barajas,Timón,40.47544,-3.58292,Private room,26.0,1,1,2017-09-13,0.02,1,0,50613,58405,825.74,1,17
20701783,Singular Duplex en Palacio Arzobispal,147504688,Activos Inmobiliarios Latinos,Centro,Cortes,40.413,-3.6984,Entire home/apt,69.0,2,168,2021-04-12,3.85,1,342,141800,44958,825.0,1,218
20702294,Bonito piso en pleno centro de Madrid,148189900,Anabel,Retiro,Adelfas,40.39757,-3.67185,Entire home/apt,60.0,1,0,,0.0,1,0,118863,64787,950.0,0,40
20704094,***CENTRAL*** NEW STUDIO HEART of MADRID. GREEN.,148208639,Desconocido,Centro,Embajadores,40.41095,-3.69935,Entire home/apt,51.0,5,31,2020-09-18,0.71,4,74,141800,44958,825.0,1,218
20706300,"City center! Charming, new! Wifi",145991627,Ivan Y Carol,Centro,Sol,40.41588,-3.70423,Entire home/apt,75.0,1,138,2020-07-29,3.2,3,319,141800,44958,825.0,1,218
20706491,PLAZA MAYOR cozy and modern apartment for 6 PAX,297553979,V&R Apartments,Centro,Embajadores,40.41225,-3.70738,Entire home/apt,131.0,30,103,2020-03-01,2.36,9,0,141800,44958,825.0,1,218
20706613,Stylish New Apartment in Plaza Santa Ana,5000632,Ramon,Centro,Cortes,40.41469,-3.70141,Entire home/apt,86.0,2,126,2020-09-17,2.86,3,143,141800,44958,825.0,1,218
20707190,Apt. Rosario (LA LATINA) perfect 4 FAMILIES,107141654,Leeways,Centro,Palacio,40.40947,-3.71434,Entire home/apt,52.0,3,124,2021-03-12,2.85,88,107,141800,44958,825.0,1,218
20707974,Habitación a diez minutos del aeropuerto,4184655,Carlos,Barajas,Casco Histórico de Barajas,40.47518,-3.58224,Private room,40.0,1,361,2021-03-26,8.24,5,176,50613,58405,825.74,1,17
20710885,LARGE AND BRIGHT APT WITH ALL AMENITIES GRAN VÍA,19460792,Massimo,Centro,Universidad,40.42231,-3.70377,Entire home/apt,109.0,100,131,2019-08-08,2.99,1,362,141800,44958,825.0,1,218
20715494,Tendrás todo para estar bien en mi casa. Habt 1,148320429,Jose,Latina,Aluche,40.38646,-3.75646,Private room,22.0,3,3,2019-05-16,0.11,2,181,251139,38078,651.95,0,68
20715773,Habitación en apartamento céntrico y reformado,145005670,Luna,Salamanca,Fuente del Berro,40.42964,-3.66443,Private room,18.0,1,5,2017-12-06,0.11,1,163,147256,69147,969.21,0,79
20726114,Encantadora habitación en MALASAÑA en pleno CENTRO,29269425,Carlos,Centro,Universidad,40.42739,-3.70677,Private room,36.0,2,111,2020-07-27,2.53,2,61,141800,44958,825.0,1,218
20733548,Habitación amplia y luminosa,147605023,Stellasos,Chamberí,Rios Rosas,40.44561,-3.70249,Private room,19.0,5,2,2018-01-27,0.05,1,0,141522,65174,998.75,0,60
20733592,Habitaciones en pleno Centro de Madrid!!,52494700,Luca,Centro,Universidad,40.42262,-3.70485,Private room,38.0,3,3,2017-09-10,0.07,2,179,141800,44958,825.0,1,218
20734742,Privat master bedroom/Cosy flat nearby RetiroPark.,148490123,Jaime,Retiro,Pacífico,40.40614,-3.68056,Private room,12.0,2,1,2017-09-15,0.02,1,0,118863,64787,950.0,0,40
20736283,Cozy room in Lavapies,25758510,María,Centro,Embajadores,40.41204,-3.70178,Private room,24.0,1,56,2018-11-26,1.29,1,0,141800,44958,825.0,1,218
20736474,M (PRE4A) Apto. de diseño Puerta del sol 10,100336740,Victoria&Fer,Centro,Sol,40.41782,-3.70443,Entire home/apt,177.0,1,1,2017-12-31,0.02,43,0,141800,44958,825.0,1,218
20736724,Habitacion Parque El Retiro,142223688,Betty,Retiro,Ibiza,40.41642,-3.67477,Private room,18.0,10,46,2021-03-31,1.04,4,340,118863,64787,950.0,0,40
20740189,"Cozy & Bright, Central Apartment",44267738,Madrid Central,Centro,Cortes,40.41286,-3.6999,Entire home/apt,1139.0,1,45,2019-11-21,1.03,27,72,141800,44958,825.0,1,218
20740624,Ideal loft in the center of Madrid,61435194,Gala,Centro,Sol,40.41378,-3.70758,Entire home/apt,38.0,5,135,2021-04-13,3.08,1,113,141800,44958,825.0,1,218
20746314,"Madrid, barrio Salamanca, 40min aeropuerto.",148575905,Verlo,Chamartín,Prosperidad,40.43967,-3.67536,Private room,25.0,1,4,2018-10-28,0.09,2,88,148093,79274,951.72,1,109
20751573,Center town. Gran Via- Plaza del Callao,8933508,Pablo,Centro,Sol,40.41901,-3.70545,Entire home/apt,95.0,3,77,2020-03-08,1.76,2,44,141800,44958,825.0,1,218
20756752,"Single room 15 minutes from airport.
Next to WANDA",3483733,Marcela,San Blas - Canillejas,Simancas,40.43485,-3.61581,Private room,15.0,2,60,2020-02-20,1.36,3,43,168526,44468,735.0,1,18
20757141,CEBADA LOVE,148576753,Guido,Centro,Embajadores,40.41366,-3.70666,Entire home/apt,34.0,2,64,2021-04-14,1.45,2,78,141800,44958,825.0,1,218
20759866,casa de rio,148699176,Adrián,Carabanchel,Comillas,40.39582,-3.71399,Private room,20.0,1,0,,0.0,1,0,278090,36350,650.0,0,85
20766400,"Amplio, luminoso y céntrico",54952134,Kieran,Chamberí,Trafalgar,40.4328,-3.70003,Private room,37.0,2,9,2018-07-04,0.21,1,0,141522,65174,998.75,0,60
20767452,Apartment near center,138397676,Piotr,Puente de Vallecas,Palomeras Bajas,40.38932,-3.65656,Entire home/apt,25.0,2,3,2017-10-15,0.07,2,0,257924,32666,600.01,0,79
20770882,Habitación Exterior x Barrio de Salamanca (Madrid),82109005,Melissa Y Carlos,Salamanca,Guindalera,40.42991,-3.66837,Private room,19.0,1,70,2021-03-29,1.6,1,98,147256,69147,969.21,0,79
20770894,Casa Suite in the Park,901218,Myrko,Centro,Cortes,40.41818,-3.6974,Private room,27.0,1,1,2018-07-09,0.03,22,328,141800,44958,825.0,1,218
20781292,Bedroom 1 in duplex with terrace - Downtown Madrid,89909066,Lorenzo,Centro,Embajadores,40.40996,-3.7072,Private room,19.0,13,16,2020-10-07,0.38,2,29,141800,44958,825.0,1,218
20782591,Tranquila Habitación Privada - Avenida de América,91548830,Juampi,Salamanca,Guindalera,40.438,-3.67471,Private room,31.0,1,12,2019-04-30,0.28,1,178,147256,69147,969.21,0,79
20784182,En mi casa estaras a gusto. Habit 2,148320429,Jose,Latina,Aluche,40.38577,-3.75649,Private room,22.0,3,2,2019-06-03,0.07,2,91,251139,38078,651.95,0,68
20785509,Habitación Privada MADRID CENTRO,104635953,Oualid,Chamberí,Rios Rosas,40.44336,-3.70092,Private room,36.0,1,3,2018-10-07,0.07,1,365,141522,65174,998.75,0,60
20785551,Rinconcito Acogedor  Valderzarza,147806617,Agui,Moncloa - Aravaca,Ciudad Universitaria,40.46659,-3.72641,Private room,60.0,2,16,2019-11-05,0.37,1,88,126257,71711,900.49,1,24
20790803,"Ático dúplex de diseño rústico con terraza en Sol, el corazón de Madrid",60358230,Sol,Centro,Sol,40.41667,-3.7039,Entire home/apt,105.0,2,81,2020-03-09,1.85,7,130,141800,44958,825.0,1,218
20794430,Piso señorial frente al Parque del Oeste,149067447,Luz Marleny,Moncloa - Aravaca,Argüelles,40.42659,-3.71714,Entire home/apt,140.0,3,10,2018-01-05,0.23,1,0,126257,71711,900.49,1,24
20795904,Habitación cómoda,23085981,Diana,Latina,Aluche,40.39676,-3.76099,Private room,14.0,2,44,2019-01-03,1.0,1,287,251139,38078,651.95,0,68
20796850,CALLE TOLEDO Apartment II (1BR 1BT),17499500,Homeabout,Centro,Palacio,40.40963,-3.70993,Entire home/apt,87.0,1,65,2020-03-12,1.49,17,1,141800,44958,825.0,1,218
